DATE & TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,SPL,SPH
2023-03-17 15:16:00,17192.85,17192.85,17184.5,17188.8,50100,,
2023-03-17 15:17:00,17188.8,17194.0,17187.05,17192.25,30300,,Temp SPH
2023-03-17 15:18:00,17189.0,17189.0,17175.25,17183.05,57700,,
2023-03-17 15:19:00,17182.2,17187.0,17172.45,17172.45,61950,,
2023-03-17 15:20:00,17173.5,17173.5,17162.0,17168.65,86900,,
2023-03-17 15:21:00,17168.9,17169.25,17154.8,17155.85,83600,,
2023-03-17 15:22:00,17157.3,17159.85,17153.85,17155.75,76100,Temp SPL,
2023-03-17 15:23:00,17156.5,17162.7,17154.0,17162.7,79300,,
2023-03-17 15:24:00,17163.0,17173.0,17163.0,17168.65,86100,Temp SPL,
2023-03-17 15:25:00,17170.4,17175.45,17170.4,17174.85,60850,,
2023-03-17 15:26:00,17176.9,17176.9,17167.0,17168.05,59900,Temp SPL,
2023-03-17 15:27:00,17168.1,17175.0,17168.1,17173.95,83350,,
2023-03-17 15:28:00,17174.3,17183.3,17174.3,17181.0,89550,Temp SPL,
2023-03-17 15:29:00,17182.0,17191.35,17182.0,17186.75,113300,,
2023-03-17 15:30:00,17186.7,17192.75,17186.7,17189.0,81500,,
